84.0 287.0 84.0
483.0 287.0 346.65905440360274
485.0 287.0 398.1498880237609
485.0 287.0 421.54329552253586
486.0 287.0 435.19903492540055
485.0 287.0 443.88737310268243
485.0 287.0 449.9906348231832
487.0 287.0 454.7815409622515
487.0 287.0 458.47319078291446
489.0 287.0 461.61672413377744
491.0 287.0 464.36476649680947
494.0 287.0 466.9062182780035
496.0 287.0 469.20825292761486
496.0 287.0 471.1724737291006
494.0 287.0 472.7286043104789
485.0 287.0 473.5048838185304
472.0 287.0 473.4164936613301
450.0 287.0 472.1460461434458
426.0 286.0 469.8303165141533
395.0 285.0 466.3740451611775
367.0 285.0 462.12676059404185
341.0 285.0 457.3175244639311
321.0 284.0 452.2458931002989
307.0 284.0 447.13695702025495
297.0 284.0 442.11147915429655
293.0 283.0 437.31756635899484
293.0 284.0 432.8314187267799
297.0 283.0 428.7219795091986
304.0 284.0 425.03091165475126
313.0 284.0 421.7762439967429
323.0 284.0 418.95357353075957
334.0 284.0 416.56110746203854
343.0 284.0 414.52382319958406
350.0 284.0 412.7700542033771
358.0 284.0 411.306420359045
365.0 285.0 410.0907419909241
371.0 285.0 409.0833523735587
377.0 285.0 408.2713558406957
384.0 285.0 407.66706501437653
389.0 285.0 407.2108176362706
393.0 285.0 406.8701177070231
396.0 285.0 406.61468246978
397.0 285.0 406.39366869267093
396.0 285.0 406.16040270719736
393.0 285.0 405.87258537077315
390.0 285.0 405.5341351632544
386.0 285.0 405.128322197805
383.0 285.0 404.6796572599122
380.0 285.0 404.1910540366589
378.0 284.0 403.68388622782555
379.0 284.0 403.214412868759
376.0 285.0 402.7084028081705
376.0 285.0 402.2208864659243
377.0 285.0 401.7682213711081
379.0 284.0 401.3657819359928
382.0 285.0 401.0281652025382
387.0 285.0 400.7862885913227
391.0 284.0 400.6195847985192
397.0 285.0 400.5585083905568
401.0 285.0 400.5658705714538
405.0 285.0 400.63895688074547
409.0 285.0 400.7751964187855
413.0 285.0 400.9721519839834
416.0 285.0 401.21129096773933
421.0 285.0 401.5231193650191
424.0 285.0 401.873057750149
429.0 286.0 402.2913847063534
432.0 286.0 402.7441532054519
436.0 285.0 403.2457085317528
437.0 286.0 403.7477819487946
439.0 286.0 404.2656357215539
441.0 286.0 404.7986639470705
442.0 286.0 405.33133748907807
443.0 285.0 405.86367702015946
443.0 286.0 406.3811511376974
444.0 286.0 406.8987168687973
444.0 285.0 407.4022072124284
445.0 286.0 407.906160651486
446.0 286.0 408.41056533030303
446.0 286.0 408.90176081792555
446.0 286.0 409.38026030924374
447.0 286.0 409.8598362438721
451.0 286.0 410.38004719105203
449.0 286.0 410.8611600737442
450.0 286.0 411.343265841245
450.0 286.0 411.81361498664916
452.0 286.0 412.29778045742006
454.0 286.0 412.7953350467561
456.0 286.0 413.3058692700041
458.0 286.0 413.8289904457315
459.0 286.0 414.3521356379044
460.0 286.0 414.8753086640978
462.0 287.0 415.4104590189871
463.0 286.0 415.9453856334834
466.0 286.0 416.5036045841368
471.0 286.0 417.10797463007106
475.0 287.0 417.7457298948259
480.0 286.0 418.4277544741574
482.0 287.0 419.1181097244426
481.0 287.0 419.7820863257507
473.0 286.0 420.34202245502905
460.0 286.0 420.74897038309126
439.0 286.0 420.92996903873626
416.0 285.0 420.88284044923404
391.0 285.0 420.60825569870207
367.0 285.0 420.1344798181595
346.0 284.0 419.5022863159378
329.0 284.0 418.7540270674244
317.0 284.0 417.9331187440393
309.0 284.0 417.07098807146616
308.0 284.0 416.2159760734068
310.0 284.0 415.38780288510435
315.0 284.0 414.60602901071684
324.0 284.0 413.8974786188212
335.0 284.0 413.27633664992555
342.0 284.0 412.7144896899066
352.0 284.0 412.2334518248353
361.0 284.0 411.82604934031826
369.0 285.0 411.48473735441297
376.0 284.0 411.2016840918821
384.0 285.0 410.98425499189096
391.0 285.0 410.8244010822509
398.0 285.0 410.72175219189114
404.0 285.0 410.66798456707954
409.0 285.0 410.6546675736196
413.0 285.0 410.6733340522456
416.0 285.0 410.7155461417545
417.0 285.0 410.7650160827964
416.0 285.0 410.8058539169119
413.0 285.0 410.82277668862747
410.0 285.0 410.8165021920157
406.0 285.0 410.78022583784866
401.0 285.0 410.7075592780346
397.0 285.0 410.60695881446736
395.0 285.0 410.49353312901377
394.0 285.0 410.3746763629549
394.0 284.0 410.25752104823425
395.0 285.0 410.1490008503626
399.0 285.0 410.06987472658045
402.0 285.0 410.01279596756837
407.0 285.0 409.9915065717739
411.0 285.0 409.9986173113064
416.0 285.0 410.04088999578016
