373,335,373
379,335,376.01196789464
382,335,378.018518064922
383,335,379.270022543306
384,335,380.220725368831
387,335,381.358973496975
388,335,382.314754395605
388,335,383.030024932772
385,335,383.249411103411
387,335,383.626120070049
388,335,384.025804057251
388,335,384.358556558846
387,335,384.562388656549
387,335,384.737015932405
387,335,384.888295483248
387,335,385.020616331126
388,335,385.196512109308
388,335,385.352796509611
392,335,385.705505330304
395,335,386.175542985311
399,335,386.795873322154
403,335,387.547123234417
407,335,388.413159674972
411,336,389.380437361714
416,336,390.48006351157
423,336,391.780747161156
425,335,393.061158185433
417,335,393.941166745928
421,336,394.905095539116
423,335,395.873717238212
424,336,396.81213561047
424,336,397.689891749841
421,335,398.416296672896
416,335,398.944526587491
409,335,399.235340548475
405,336,399.396593486836
399,335,399.385879922014
393,335,399.219139136179
387,335,398.910503426006
384,335,398.544539543575
384,335,398.19611542739
385,335,397.887008368672
386,335,397.614602464526
388,335,397.398672047925
393,335,397.30145285972
398,335,397.316651726467
405,335,397.481673604034
407,335,397.682295725285
407,335,397.874634137181
406,335,398.038766956185
404,335,398.156511742728
401,335,398.211385688942
402,335,398.2832025506
403,335,398.371058185707
403,335,398.455700742938
403,335,398.537303326624
404,335,398.633785242598
407,335,398.779517337934
407,335,398.920258800372
411,336,399.124583724598
412,335,399.339003034092
420,335,399.680719349026
429,335,400.162883502872
439,336,400.798655811119
441,335,401.447630457573
453,336,402.278020852005
464,336,403.268696765624
472,336,404.364097725567
477,336,405.509716819194
485,336,406.754682122494
491,336,408.062011995484
497,336,409.429582875167
501,336,410.821879210877
503,337,412.204947712808
506,337,413.595486758096
507,336,414.961015924198
507,336,416.286770537661
504,337,417.527920147341
504,336,418.734107954627
502,336,419.876856947367
500,336,420.959016802302
496,336,421.954540378868
492,336,422.867520340634
487,336,423.688101252392
484,336,424.447474752212
479,336,425.122034463102
477,336,425.754246204215
475,336,426.345810346484
472,336,426.885901657232
471,336,427.401073674105
465,336,427.832204964044
463,336,428.229989506858
460,336,428.584128076052
458,335,428.907679894334
455,336,429.190596846031
450,336,429.412559007458
446,336,429.586830990924
441,336,429.704822749149
434,335,429.748422999674
426,336,429.711100624594
420,335,429.616027043998
415,335,429.475147081626
406,336,429.253404688761
400,335,428.981620549448
393,335,428.6531842655
385,335,428.262153006909
377,335,427.811503168148
368,335,427.296096054836
362,335,426.742461492136
359,335,426.175124055401
357,335,425.602117196522
354,335,425.016186666545
356,334,424.454642291531
358,334,423.916999903304
360,335,423.402789007265
359,335,422.889506233908
360,335,422.391664156288
358,334,421.887265044561
356,335,421.376515799382
348,334,420.817913908934
345,335,420.247378937849
341,335,419.658643482033
337,334,419.052366869419
332,335,418.42277778312
325,334,417.758303328611
317,334,417.054476666942
309,334,416.313214915628
303,334,415.547727779253
296,334,414.753545947433
292,334,413.948240911646
292,334,413.153696702857
292,334,412.36969475401
291,334,411.590697484332
291,334,410.821882819045
290,334,410.05780080374
287,333,409.288011638001
283,334,408.507672202341
276,334,407.702408164569
275,334,406.902300330667
272,334,406.097648355663
267,333,405.279266294173
260,334,404.438673775234
253,333,403.577013213594
245,333,402.691164058899
239,333,401.790698644507
232,333,400.872421887734
227,333,399.945055750221
223,333,399.012869805311
220,334,398.079854388286
217,333,397.14612759873
215,333,396.215390616757
212,333,395.284091708602
209,333,394.352344029841
209,333,393.430533151133
208,333,392.515066487077
210,333,391.616079657301
213,333,390.736859015925
216,333,389.877268906673
218,333,389.033643918658
221,333,388.20936683702
224,333,387.404309964257
225,333,386.611131069278
227,334,385.833270835261
230,333,385.074208875982
233,333,384.333827432729
236,333,383.612010628962
238,333,382.904914636382
237,333,382.201252770118
236,333,381.500975205621
231,333,380.789636228224
226,333,380.067730190507
218,333,379.325648584984
212,333,378.571020207623
207,333,377.807650385292
201,333,377.032935279816
193,333,376.241656506705
187,333,375.440524678172
180,333,374.627447898711
173,333,373.803252404764
163,333,372.96139955169
156,332,372.110399171094
151,333,371.255473190129
148,332,370.401333071283
148,332,369.554535011852
153,333,368.726009755578
160,332,367.920566169863
167,333,367.13866881471
175,333,366.383308467245
181,333,365.649859983318
191,333,364.949506240607
200,333,364.280449754442
206,333,363.63459652743
211,333,363.009184999199
216,333,362.4043421601
218,333,361.810858648407
224,333,361.241199313745
225,333,360.679596835757
228,333,360.13233398266
229,333,359.592944073067
227,333,359.051799884084
230,333,358.524748134457
219,333,357.968000118601
226,333,357.437348535486
234,333,356.936392422087
243,333,356.469004570541
249,333,356.025675413162
256,333,355.610096964079
261,334,355.21552910224
267,333,354.845663600496
271,333,354.493394390737
276,334,354.162418894701
281,334,353.852823578839
286,334,353.564690842183
289,334,353.290427507206
296,334,353.045480962307
301,333,352.822219422925
307,334,352.624714023411
314,334,352.457200212524
318,334,352.307520557106
324,334,352.183997623143
330,334,352.086765581635
336,334,352.015950959228
341,334,351.967321658837
349,334,351.954130280394
358,334,351.981230560191
365,334,352.039896170271
371,335,352.125659639015
375,335,352.229229088901
376,334,352.336517883204
375,335,352.438209200347
372,334,352.525231665818
371,334,352.606941469413
368,334,352.674441663378
362,335,352.714819067393
355,334,352.72457460732
344,334,352.688061385791
335,334,352.615292214897
327,334,352.511558902207
319,334,352.377982680281
305,334,352.193797266978
301,334,351.996758283828
297,334,351.787190319271
295,334,351.57229439946
291,333,351.345359262663
289,333,351.113389441215
288,333,350.879811725358
288,333,350.64797161826
286,334,350.411244572118
289,333,350.186152446755
294,333,349.979376535247
299,334,349.791013303727
306,334,349.628079036558
312,334,349.487326385876
318,334,349.3689248764
322,334,349.265784518458
325,334,349.174277089894
327,334,349.090725500335
329,334,349.015087077553
332,334,348.950987254359
334,334,348.894710809392
339,334,348.857335615903
342,334,348.831418852468
346,334,348.820696529028
350,334,348.825171110114
354,334,348.844843058202
358,334,348.879710833948
365,335,348.941475835207
371,334,349.026375003038
377,335,349.134516741999
387,335,349.282333003185
396,335,349.466203382062
406,335,349.690787780896
418,335,349.965335803042
429,335,350.286207275278
441,335,350.658590758486
454,335,351.087926143948
467,335,351.575119970042
479,336,352.116131104743
488,336,352.696667220007
495,336,353.30689310327
498,336,353.926711958454
500,336,354.551044650007
493,336,355.135299952124
489,336,355.695049599877
484,336,356.226041976799
480,336,356.73364238377
475,336,357.213704471176
470,336,357.666860826291
454,336,358.044883231564
455,335,358.424276617761
436,335,358.719587237777
433,335,359.000200328101
440,335,359.307705600303
446,335,359.637998264808
450,336,359.982626699434
452,335,360.333057270856
452,335,360.680791000343
449,335,361.013297083558
447,335,361.334982944726
441,335,361.629686281422
436,335,361.902067294859
430,335,362.148687952104
425,335,362.374047767013
420,335,362.578621238136
417,335,362.770392089885
413,335,362.945862831367
410,335,363.109032359576
405,335,363.25285905329
403,335,363.388502684792
401,334,363.516086523403
398,335,363.632207919838
395,334,363.737066912562
393,334,363.834306458188
391,335,363.924040159989
389,334,364.006379675473
388,334,364.084802856266
386,335,364.156009656693
389,335,364.236791457936
390,334,364.320400515775
390,334,364.403468013135
389,334,364.482670126345
386,334,364.551460127024
384,335,364.613273221489
382,334,364.668211283884
382,334,364.722803066826
383,335,364.780268342161
387,335,364.850281387785
390,334,364.92959143829
392,334,365.014914130908
393,335,365.102957666697
395,335,365.196967092299
394,335,365.287133306165
394,334,365.376735930408
394,334,365.465780240703
395,335,365.557492874944
397,334,365.655083214978
403,335,365.771539339924
401,334,365.880768401935
395,335,365.970073086967
409,335,366.104047409219
422,335,366.280435965752
431,335,366.486335240659
440,335,366.722080802486
440,335,366.956305617655
452,335,367.231270178755
464,335,367.547661177424
470,335,367.88390914144
474,336,368.232653843086
478,336,368.593874238401
479,336,368.956385343463
478,336,369.312786771504
477,336,369.663152871515
476,336,370.007556771465
475,336,370.346070404975
473,336,370.675166248347
471,336,370.994976343225
467,335,371.298569147499
463,335,371.586238176597
455,335,371.844577709753
447,335,372.074369059616
439,335,372.276376944636
430,335,372.448157243735
423,335,372.596839705703
416,334,372.723002795892
413,335,372.839294771926
413,335,372.954915308083
411,334,373.06385191034
409,334,373.166193742378
407,335,373.262028614511
405,335,373.351443013148
402,334,373.431616908288
401,334,373.508453071854
403,335,373.590631287139
406,335,373.681035166063
411,335,373.785507120505
414,334,373.8981969763
417,335,374.019095528061
420,335,374.148193060411
421,335,374.279529532291
423,335,374.416061143356
423,335,374.551826675751
421,335,374.680935817292
416,335,374.794749747968
410,334,374.890723661576
400,335,374.958120605211
391,334,375.000566493527
380,334,375.013570813876
369,334,374.998195871949
359,334,374.957944514104
351,334,374.898471726098
345,334,374.825046997633
341,334,374.742642982338
338,334,374.653723074709
336,334,374.560666505976
335,334,374.465789956975
334,334,374.369112405434
333,334,374.2706526173
333,334,374.172661888229
331,334,374.070688104866
328,334,373.962588369478
324,333,373.846298447427
320,333,373.721978100597
312,334,373.581442650467
309,333,373.435376200514
306,333,373.283872384967
304,334,373.129027195635
302,333,372.970887007662
301,333,372.811473278175
300,334,372.650799787022
303,333,372.49676377707
299,333,372.335546414907
297,333,372.171155427229
295,333,372.003635197943
294,333,371.834936237524
294,333,371.666974264645
294,334,371.499744409271
294,333,371.333241844574
291,333,371.161805853461
283,333,370.976338752327
277,333,370.780874834257
272,333,370.577439889248
267,333,370.366236702402
260,333,370.144132044529
252,333,369.909885125023
241,333,369.65933442754
228,332,369.390419055693
216,332,369.105666407655
202,332,368.803489705143
191,332,368.4888026372
181,333,368.163563246454
172,332,367.829527750178
163,332,367.487241527084
154,332,367.137246143419
147,332,366.781913881029
141,332,366.422452632345
136,332,366.05995084778
132,332,365.695397249944
129,332,365.329700345233
127,331,364.963707747312
125,332,364.597443017015
123,331,364.230929587298
123,332,363.865707911126
121,332,363.500255386312
119,332,363.13459520436
119,332,362.770212347006
118,331,362.40636644444
118,332,362.043785281353
118,332,361.682461732664
117,331,361.321664464755
117,332,360.962112508594
117,332,360.603798896061
117,332,360.24671671322
118,332,359.891579822831
121,332,359.53985521634
124,332,359.1915831511
130,331,358.849159533983
138,331,358.514452555913
145,332,358.186934313165
153,332,357.867802176198
159,332,357.555465444964
167,332,357.252130292737
173,332,356.956037284863
180,332,356.668460798997
185,332,356.387411490593
192,332,356.115319005105
195,332,355.847688278593
198,332,355.584553562629
201,332,355.325948833645
205,332,355.073135804052
207,333,354.823690110778
211,332,354.580135070814
215,332,354.342539914728
218,332,354.109668754308
221,332,353.881553642513
223,333,353.656895875084
226,333,353.43704347094
232,332,353.226131832915
239,333,353.025746687501
244,333,352.833229869593
251,333,352.651645867892
256,333,352.478200030699
257,333,352.306899524097
257,333,352.136225522243
246,333,351.949934221257
243,333,351.760013669113
242,333,351.569353454003
241,333,351.377962142279
242,332,351.188660707939
245,332,351.004288043535
249,332,350.826319027591
252,333,350.653350039742
256,333,350.486891303526
261,333,350.328512880581
266,333,350.178320681483
272,333,350.037986394608
278,333,349.907669273094
288,333,349.794107304612
293,333,349.689305586784
305,333,349.605460420617
315,333,349.539668707287
324,333,349.380201285219
331,333,349.344405995001
336,334,349.178939605079
341,334,349.162772929761
347,334,349.005185116893
352,334,349.01120039334
352,334,348.852183154102
350,334,348.854482556839
347,334,348.693927262606
339,333,348.674808381678
329,333,348.469927800323
319,333,348.413475629173
309,333,348.175657645899
300,333,348.085960647654
292,333,347.817829452387
285,333,347.70352025828
279,333,347.408447304491
275,333,347.278697878232
269,333,346.94174604723
263,332,346.794140665612
256,333,346.401524292351
248,333,346.232632777443
244,332,345.78331394155
240,332,345.604062476123
237,332,345.092325946048
237,332,344.909950566811
237,332,344.38843009248
239,332,344.209857499753
242,333,343.688022651107
245,333,343.518942709132
251,333,342.997750595871
257,332,342.84728378682
263,333,342.368860841268
271,333,342.240976506321
279,333,341.841582219995
287,333,341.74068238944
293,333,341.415026677037
299,333,341.335456699125
299,333,341.067295118719
302,333,340.993627506439
304,333,340.737917844954
305,333,340.670183608721
308,333,340.409428715358
310,333,340.351321431253
312,333,340.057763571324
315,333,340.009491044
316,333,339.672744191071
319,333,339.632654496001
320,333,339.299895133605
320,333,339.262391078056
320,334,338.947646420547
321,333,338.91269967353
326,333,338.608409982123
329,333,338.589465282073
333,334,338.29551535813
337,334,338.292929278754
345,334,338.010248151904
350,334,338.034652069873
354,334,337.752975033957
358,334,337.794680242303
